id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
987,TRUE,110,Fiorentina,FIO,111,AC Milan,MIL,0,0,1.54079,0.710461,2016-09-25 22:45:00,0.6151,0.2524,0.1325
988,TRUE,115,Crotone,CRO,107,Atalanta,ATA,1,3,0.659193,2.1441,2016-09-26 21:00:00,0.0541,0.1533,0.7926
989,TRUE,116,Cagliari,CAG,102,Sampdoria,SAM,2,1,1.33563,1.13075,2016-09-26 23:00:00,0.4192,0.2893,0.2915
990,TRUE,114,Pescara,PES,109,Chievo,CHI,0,2,0.518031,1.81437,2016-10-01 20:00:00,0.0775,0.1928,0.7297
991,TRUE,99,Udinese,UDI,96,Lazio,LAZ,0,3,1.05481,1.29748,2016-10-01 22:45:00,0.2904,0.2951,0.4145
992,TRUE,108,Empoli,EMP,98,Juventus,JUV,0,3,0.310516,4.15533,2016-10-02 14:30:00,0.0015,0.0101,0.9884
993,TRUE,102,Sampdoria,SAM,100,Palermo,PAL,1,1,1.44665,0.514686,2016-10-02 17:00:00,0.6136,0.2727,0.1137
994,TRUE,107,Atalanta,ATA,105,Napoli,NAP,1,0,1.57211,0.559123,2016-10-02 17:00:00,0.6715,0.2265,0.102
995,TRUE,97,Bologna,BOL,101,Genoa,GEN,0,1,0.1582,1.19687,2016-10-02 17:00:00,0.0343,0.2382,0.7275
996,TRUE,116,Cagliari,CAG,115,Crotone,CRO,2,1,0.586739,1.25433,2016-10-02 17:00:00,0.1664,0.2891,0.5445
997,TRUE,113,Torino,TOR,110,Fiorentina,FIO,2,1,0.934719,1.4493,2016-10-02 20:00:00,0.2177,0.2761,0.5062
998,TRUE,111,AC Milan,MIL,104,Sassuolo,SAS,4,3,1.41957,1.17991,2016-10-02 20:00:00,0.4175,0.3153,0.2672
