id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
551,TRUE,94,Verona,VER,95,Roma,ROM,1,1,0.865017,1.16312,2015-08-22 20:00:00,0.2613,0.3104,0.4283
552,TRUE,96,Lazio,LAZ,97,Bologna,BOL,2,1,1.54404,0.375662,2015-08-22 22:45:00,0.7077,0.2203,0.072
553,TRUE,98,Juventus,JUV,99,Udinese,UDI,0,1,1.82451,0.867178,2015-08-23 20:00:00,0.6063,0.2542,0.1395
554,TRUE,100,Palermo,PAL,101,Genoa,GEN,1,0,1.63924,0.77741,2015-08-23 22:45:00,0.6125,0.2407,0.1468
555,TRUE,102,Sampdoria,SAM,103,Carpi,CAP,5,2,1.40755,2.67392,2015-08-23 22:45:00,0.1215,0.1927,0.6858
556,TRUE,104,Sassuolo,SAS,105,Napoli,NAP,2,1,2.16827,1.15002,2015-08-23 22:45:00,0.6418,0.2121,0.1461
557,TRUE,106,Inter,INT,107,Atalanta,ATA,1,0,1.03572,0.380583,2015-08-23 22:45:00,0.5337,0.3338,0.1325
558,TRUE,108,Empoli,EMP,109,Chievo,CHI,1,3,1.24183,1.0769,2015-08-23 22:45:00,0.4017,0.307,0.2913
559,TRUE,110,Fiorentina,FIO,111,AC Milan,MIL,2,0,1.93344,0.586002,2015-08-23 22:45:00,0.7661,0.1743,0.0596
560,TRUE,112,Frosinone,FRO,113,Torino,TOR,1,2,0.895109,1.99731,2015-08-23 22:45:00,0.1341,0.2196,0.6463
561,TRUE,97,Bologna,BOL,104,Sassuolo,SAS,0,1,0.153057,0.760634,2015-08-29 20:00:00,0.0599,0.3925,0.5476
562,TRUE,111,AC Milan,MIL,108,Empoli,EMP,2,1,1.05099,1.01877,2015-08-29 22:45:00,0.3571,0.3225,0.3204
563,TRUE,95,Roma,ROM,98,Juventus,JUV,2,1,0.970721,0.973945,2015-08-30 20:00:00,0.3167,0.328,0.3553
564,TRUE,113,Torino,TOR,110,Fiorentina,FIO,3,1,0.646798,0.839819,2015-08-30 22:45:00,0.2395,0.3829,0.3776
565,TRUE,99,Udinese,UDI,100,Palermo,PAL,0,1,2.23566,0.791464,2015-08-30 22:45:00,0.7661,0.1841,0.0498
566,TRUE,105,Napoli,NAP,102,Sampdoria,SAM,2,2,1.71418,1.36084,2015-08-30 22:45:00,0.4329,0.2863,0.2808
567,TRUE,103,Carpi,CAP,106,Inter,INT,1,2,0.866071,3.03344,2015-08-30 22:45:00,0.0169,0.0754,0.9077
568,TRUE,109,Chievo,CHI,96,Lazio,LAZ,4,0,1.63354,0.832294,2015-08-30 22:45:00,0.5935,0.2579,0.1486
569,TRUE,101,Genoa,GEN,94,Verona,VER,2,0,2.03288,0.520796,2015-08-30 22:45:00,0.7922,0.153,0.0548
570,TRUE,107,Atalanta,ATA,112,Frosinone,FRO,2,0,3.15546,0.836519,2015-08-30 22:45:00,0.889,0.0806,0.0304
571,TRUE,110,Fiorentina,FIO,101,Genoa,GEN,1,0,0.677696,0.612554,2015-09-12 20:00:00,0.3241,0.3981,0.2778
572,TRUE,112,Frosinone,FRO,95,Roma,ROM,0,2,0.366506,1.90653,2015-09-12 20:00:00,0.0481,0.1602,0.7917
573,TRUE,98,Juventus,JUV,109,Chievo,CHI,1,1,2.74683,0.635511,2015-09-12 22:45:00,0.885,0.0922,0.0228
574,TRUE,94,Verona,VER,113,Torino,TOR,2,2,1.61701,0.926644,2015-09-13 14:30:00,0.556,0.289,0.155
575,TRUE,100,Palermo,PAL,103,Carpi,CAP,2,2,1.31893,0.912214,2015-09-13 17:00:00,0.4623,0.3294,0.2083
576,TRUE,104,Sassuolo,SAS,107,Atalanta,ATA,2,2,1.26217,1.32444,2015-09-13 17:00:00,0.2963,0.3678,0.3359
577,TRUE,108,Empoli,EMP,105,Napoli,NAP,2,2,1.29389,1.03333,2015-09-13 17:00:00,0.4296,0.2942,0.2762
578,TRUE,96,Lazio,LAZ,99,Udinese,UDI,2,0,1.33653,0.611595,2015-09-13 20:00:00,0.59,0.2866,0.1234
579,TRUE,106,Inter,INT,111,AC Milan,MIL,1,0,1.85902,0.825596,2015-09-13 22:45:00,0.6467,0.2257,0.1276
580,TRUE,102,Sampdoria,SAM,97,Bologna,BOL,2,0,1.29105,0.262969,2015-09-14 22:45:00,0.6931,0.2496,0.0573
581,TRUE,99,Udinese,UDI,108,Empoli,EMP,1,2,0.991963,0.68218,2015-09-19 20:00:00,0.4405,0.3566,0.2029
582,TRUE,111,AC Milan,MIL,100,Palermo,PAL,3,2,1.29857,1.34984,2015-09-19 22:45:00,0.322,0.2976,0.3804
583,TRUE,109,Chievo,CHI,106,Inter,INT,0,1,0.885744,1.36927,2015-09-20 14:30:00,0.1788,0.3194,0.5018
584,TRUE,101,Genoa,GEN,98,Juventus,JUV,0,2,0.382614,2.17908,2015-09-20 17:00:00,0.0218,0.0998,0.8784
585,TRUE,95,Roma,ROM,104,Sassuolo,SAS,2,2,1.67014,0.913148,2015-09-20 17:00:00,0.5711,0.2505,0.1784
586,TRUE,113,Torino,TOR,102,Sampdoria,SAM,2,0,2.63119,0.798391,2015-09-20 17:00:00,0.8415,0.1206,0.0379
587,TRUE,107,Atalanta,ATA,94,Verona,VER,1,1,0.921773,0.753904,2015-09-20 17:00:00,0.3762,0.3523,0.2715
588,TRUE,97,Bologna,BOL,112,Frosinone,FRO,1,0,1.20228,1.47246,2015-09-20 17:00:00,0.2778,0.2865,0.4357
589,TRUE,103,Carpi,CAP,110,Fiorentina,FIO,0,1,1.49722,0.418407,2015-09-20 20:00:00,0.6825,0.2436,0.0739
590,TRUE,105,Napoli,NAP,96,Lazio,LAZ,5,0,2.73209,0.971385,2015-09-20 22:45:00,0.7843,0.1458,0.0699
591,TRUE,99,Udinese,UDI,111,AC Milan,MIL,2,3,1.06772,0.650335,2015-09-22 22:45:00,0.4727,0.3362,0.1911
592,TRUE,96,Lazio,LAZ,101,Genoa,GEN,2,0,0.812854,0.345925,2015-09-23 22:45:00,0.4782,0.389,0.1328
593,TRUE,100,Palermo,PAL,104,Sassuolo,SAS,0,1,0.458442,0.731694,2015-09-23 22:45:00,0.2008,0.409,0.3902
594,TRUE,102,Sampdoria,SAM,95,Roma,ROM,2,1,0.187797,1.4457,2015-09-23 22:45:00,0.0385,0.2278,0.7337
595,TRUE,103,Carpi,CAP,105,Napoli,NAP,0,0,0.362323,1.16585,2015-09-23 22:45:00,0.1027,0.3113,0.586
596,TRUE,109,Chievo,CHI,113,Torino,TOR,1,0,0.425996,0.151262,2015-09-23 22:45:00,0.3098,0.5936,0.0966
597,TRUE,110,Fiorentina,FIO,97,Bologna,BOL,2,0,1.64826,0.311562,2015-09-23 22:45:00,0.7568,0.1969,0.0463
