id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
5149,TRUE,109,Chievo,CHI,98,Juventus,JUV,0,1,0.502227,2.37394,2014-08-30 17:00:00,0.0363,0.123,0.8407
5150,TRUE,95,Roma,ROM,110,Fiorentina,FIO,2,0,2.24014,0.377616,2014-08-30 19:45:00,0.8584,0.1091,0.0325
5151,TRUE,107,Atalanta,ATA,94,Verona,VER,0,0,0.880993,0.727137,2014-08-31 17:00:00,0.3666,0.3684,0.265
5152,TRUE,111,AC Milan,MIL,96,Lazio,LAZ,3,1,2.01129,2.03815,2014-08-31 17:00:00,0.3548,0.2729,0.3723
5153,TRUE,100,Palermo,PAL,102,Sampdoria,SAM,1,1,0.922943,0.803464,2014-08-31 19:45:00,0.3607,0.3576,0.2817
5154,TRUE,203,Cesena,CES,204,Parma,PAR,1,0,1.09417,0.438551,2014-08-31 19:45:00,0.5674,0.306,0.1266
5155,TRUE,101,Genoa,GEN,105,Napoli,NAP,1,2,0.520545,1.79022,2014-08-31 19:45:00,0.0746,0.1947,0.7307
5156,TRUE,104,Sassuolo,SAS,116,Cagliari,CAG,1,1,1.08028,0.852461,2014-08-31 19:45:00,0.3981,0.3295,0.2724
5157,TRUE,113,Torino,TOR,106,Inter,INT,0,0,1.09973,1.31374,2014-08-31 19:45:00,0.2818,0.3246,0.3936
5158,TRUE,99,Udinese,UDI,108,Empoli,EMP,2,0,1.68654,0.68925,2014-08-31 19:45:00,0.6575,0.2216,0.1209
5109,TRUE,108,Empoli,EMP,95,Roma,ROM,0,1,0.593046,1.37321,2014-09-13 17:00:00,0.1119,0.249,0.6391
5110,TRUE,98,Juventus,JUV,99,Udinese,UDI,2,0,1.10828,0.201525,2014-09-13 19:45:00,0.6177,0.3198,0.0625
5111,TRUE,102,Sampdoria,SAM,113,Torino,TOR,2,0,0.421195,0.389513,2014-09-14 11:30:00,0.2547,0.5121,0.2332
5112,TRUE,96,Lazio,LAZ,203,Cesena,CES,3,0,1.55271,0.154651,2014-09-14 14:00:00,0.7773,0.1941,0.0286
5113,TRUE,105,Napoli,NAP,109,Chievo,CHI,0,1,2.2055,0.667533,2014-09-14 14:00:00,0.7708,0.1662,0.063
5114,TRUE,110,Fiorentina,FIO,101,Genoa,GEN,0,0,2.09923,0.230085,2014-09-14 14:00:00,0.8606,0.1174,0.022
5115,TRUE,116,Cagliari,CAG,107,Atalanta,ATA,1,2,3.00775,0.616984,2014-09-14 14:00:00,0.9131,0.0693,0.0176
5116,TRUE,106,Inter,INT,104,Sassuolo,SAS,7,0,3.96571,0.483421,2014-09-14 14:00:00,0.9807,0.015,0.0043
5117,TRUE,204,Parma,PAR,111,AC Milan,MIL,4,5,1.43019,3.77794,2014-09-14 19:45:00,0.0297,0.0792,0.8911
5118,TRUE,94,Verona,VER,100,Palermo,PAL,2,1,2.10454,1.38681,2014-09-15 19:45:00,0.5683,0.2488,0.1829
5119,TRUE,203,Cesena,CES,108,Empoli,EMP,2,2,2.03766,2.57707,2014-09-20 17:00:00,0.2502,0.2533,0.4965
5120,TRUE,111,AC Milan,MIL,98,Juventus,JUV,0,1,0.281427,1.44109,2014-09-20 19:45:00,0.05,0.2153,0.7347
5121,TRUE,109,Chievo,CHI,204,Parma,PAR,2,3,1.34921,0.934229,2014-09-21 11:30:00,0.4998,0.3042,0.196
5122,TRUE,101,Genoa,GEN,96,Lazio,LAZ,1,0,1.18602,1.97129,2014-09-21 14:00:00,0.1956,0.2386,0.5658
5123,TRUE,95,Roma,ROM,116,Cagliari,CAG,2,0,1.52229,0.493968,2014-09-21 14:00:00,0.7028,0.2207,0.0765
5124,TRUE,104,Sassuolo,SAS,102,Sampdoria,SAM,0,0,0.656603,0.654804,2014-09-21 14:00:00,0.3037,0.3964,0.2999
5125,TRUE,99,Udinese,UDI,105,Napoli,NAP,1,0,0.693168,0.436016,2014-09-21 17:00:00,0.4044,0.416,0.1796
5126,TRUE,107,Atalanta,ATA,110,Fiorentina,FIO,0,1,1.1469,1.02956,2014-09-21 17:00:00,0.3735,0.3111,0.3154
5127,TRUE,113,Torino,TOR,94,Verona,VER,0,1,2.62344,1.22043,2014-09-21 19:45:00,0.7452,0.1715,0.0833
5128,TRUE,100,Palermo,PAL,106,Inter,INT,1,1,0.584764,0.477134,2014-09-21 19:45:00,0.3057,0.4547,0.2396
5129,TRUE,108,Empoli,EMP,111,AC Milan,MIL,2,2,2.03406,0.58264,2014-09-23 19:45:00,0.7647,0.1691,0.0662
5130,TRUE,110,Fiorentina,FIO,104,Sassuolo,SAS,0,0,1.0464,0.159402,2014-09-24 19:45:00,0.6368,0.3176,0.0456
5131,TRUE,94,Verona,VER,101,Genoa,GEN,2,2,1.82598,1.6167,2014-09-24 19:45:00,0.425,0.2632,0.3118
5132,TRUE,106,Inter,INT,107,Atalanta,ATA,2,0,1.81087,0.421513,2014-09-24 19:45:00,0.7765,0.1751,0.0484
5133,TRUE,98,Juventus,JUV,203,Cesena,CES,3,0,2.23177,0.0127481,2014-09-24 19:45:00,0.9454,0.0543,0.0003
5134,TRUE,116,Cagliari,CAG,113,Torino,TOR,1,2,0.775745,1.296,2014-09-24 19:45:00,0.2017,0.2926,0.5057
5135,TRUE,105,Napoli,NAP,100,Palermo,PAL,3,3,1.53135,1.11014,2014-09-24 19:45:00,0.4694,0.2824,0.2482
5136,TRUE,204,Parma,PAR,95,Roma,ROM,1,2,0.334683,0.82541,2014-09-24 19:45:00,0.1373,0.398,0.4647
5137,TRUE,102,Sampdoria,SAM,109,Chievo,CHI,2,1,1.78275,0.270687,2014-09-24 19:45:00,0.8129,0.1582,0.0289
5138,TRUE,96,Lazio,LAZ,99,Udinese,UDI,0,1,0.940274,1.062,2014-09-25 19:45:00,0.2936,0.3156,0.3908
5139,TRUE,95,Roma,ROM,94,Verona,VER,2,0,2.69285,0.353371,2014-09-27 17:00:00,0.9055,0.0748,0.0197
5140,TRUE,107,Atalanta,ATA,98,Juventus,JUV,0,3,1.01149,2.69489,2014-09-27 19:45:00,0.0342,0.1355,0.8303
5141,TRUE,104,Sassuolo,SAS,105,Napoli,NAP,0,1,0.759409,1.39971,2014-09-28 11:30:00,0.1592,0.2794,0.5614
5142,TRUE,113,Torino,TOR,110,Fiorentina,FIO,1,1,1.04433,1.37293,2014-09-28 14:00:00,0.2681,0.2853,0.4466
5143,TRUE,203,Cesena,CES,111,AC Milan,MIL,1,1,1.13049,0.876708,2014-09-28 14:00:00,0.424,0.3458,0.2302
5144,TRUE,109,Chievo,CHI,108,Empoli,EMP,1,1,0.837322,1.67402,2014-09-28 14:00:00,0.1356,0.2339,0.6305
5145,TRUE,106,Inter,INT,116,Cagliari,CAG,1,4,1.30307,3.32315,2014-09-28 14:00:00,0.067,0.112,0.821
5146,TRUE,101,Genoa,GEN,102,Sampdoria,SAM,0,1,0.203654,0.252545,2014-09-28 19:45:00,0.1434,0.6682,0.1884
5147,TRUE,99,Udinese,UDI,204,Parma,PAR,4,2,1.05537,1.86017,2014-09-29 18:00:00,0.1623,0.2402,0.5975
5148,TRUE,100,Palermo,PAL,96,Lazio,LAZ,0,4,1.5751,2.43959,2014-09-29 20:00:00,0.1751,0.2274,0.5975
5069,TRUE,94,Verona,VER,116,Cagliari,CAG,1,0,0.962968,2.01475,2014-10-04 17:00:00,0.1371,0.2139,0.649
5070,TRUE,111,AC Milan,MIL,109,Chievo,CHI,2,0,1.60095,0.552252,2014-10-04 19:45:00,0.6499,0.2372,0.1129
5071,TRUE,108,Empoli,EMP,100,Palermo,PAL,3,0,1.99387,0.319965,2014-10-05 11:30:00,0.8061,0.1527,0.0412
5072,TRUE,204,Parma,PAR,101,Genoa,GEN,1,2,1.20463,1.77324,2014-10-05 14:00:00,0.1988,0.2898,0.5114
5073,TRUE,102,Sampdoria,SAM,107,Atalanta,ATA,1,0,1.31389,0.586952,2014-10-05 14:00:00,0.5638,0.2862,0.15
5074,TRUE,99,Udinese,UDI,203,Cesena,CES,1,1,0.836953,2.08506,2014-10-05 14:00:00,0.0956,0.1804,0.724
5075,TRUE,96,Lazio,LAZ,104,Sassuolo,SAS,3,2,1.60341,1.67343,2014-10-05 14:00:00,0.3337,0.2888,0.3775
5076,TRUE,98,Juventus,JUV,95,Roma,ROM,3,2,3.04854,1.76638,2014-10-05 17:00:00,0.6995,0.1864,0.1141
5077,TRUE,110,Fiorentina,FIO,106,Inter,INT,3,0,2.12016,0.617229,2014-10-05 19:45:00,0.8143,0.1363,0.0494
5078,TRUE,105,Napoli,NAP,113,Torino,TOR,2,1,3.28365,0.414036,2014-10-05 19:45:00,0.952,0.0401,0.0079
5079,TRUE,95,Roma,ROM,109,Chievo,CHI,3,0,1.39349,0.324071,2014-10-18 17:00:00,0.7227,0.221,0.0563
5080,TRUE,104,Sassuolo,SAS,98,Juventus,JUV,1,1,0.761956,1.94022,2014-10-18 19:45:00,0.0984,0.2172,0.6844
5081,TRUE,110,Fiorentina,FIO,96,Lazio,LAZ,0,2,0.570608,1.86,2014-10-19 11:30:00,0.0556,0.165,0.7794
5082,TRUE,100,Palermo,PAL,203,Cesena,CES,2,1,0.995603,1.13078,2014-10-19 14:00:00,0.2605,0.3381,0.4014
5083,TRUE,94,Verona,VER,111,AC Milan,MIL,1,3,1.52745,2.17899,2014-10-19 14:00:00,0.1966,0.2463,0.5571
5084,TRUE,107,Atalanta,ATA,204,Parma,PAR,1,0,1.37374,0.306658,2014-10-19 14:00:00,0.6839,0.2487,0.0674
5085,TRUE,116,Cagliari,CAG,102,Sampdoria,SAM,2,2,1.51712,2.72172,2014-10-19 14:00:00,0.0937,0.1849,0.7214
5086,TRUE,113,Torino,TOR,99,Udinese,UDI,1,0,1.39322,0.920075,2014-10-19 14:00:00,0.4748,0.2827,0.2425
5087,TRUE,106,Inter,INT,105,Napoli,NAP,2,2,1.55031,1.09733,2014-10-19 19:45:00,0.4835,0.293,0.2235
5088,TRUE,101,Genoa,GEN,108,Empoli,EMP,1,1,0.637598,1.57434,2014-10-20 19:45:00,0.0905,0.2326,0.6769
5089,TRUE,108,Empoli,EMP,116,Cagliari,CAG,0,4,0.456529,1.4998,2014-10-25 14:00:00,0.0766,0.2255,0.6979
5090,TRUE,204,Parma,PAR,104,Sassuolo,SAS,1,3,0.763954,1.64283,2014-10-25 17:00:00,0.13,0.2449,0.6251
5091,TRUE,102,Sampdoria,SAM,95,Roma,ROM,0,0,1.22488,1.23266,2014-10-25 19:45:00,0.3587,0.304,0.3373
5092,TRUE,99,Udinese,UDI,107,Atalanta,ATA,2,0,0.888024,0.513206,2014-10-26 14:00:00,0.4298,0.3721,0.1981
5093,TRUE,98,Juventus,JUV,100,Palermo,PAL,2,0,1.59355,0.1661,2014-10-26 14:00:00,0.7766,0.1918,0.0316
5094,TRUE,109,Chievo,CHI,101,Genoa,GEN,1,2,1.20366,2.38033,2014-10-26 14:00:00,0.1047,0.1878,0.7075
5095,TRUE,105,Napoli,NAP,94,Verona,VER,6,2,4.61346,0.796178,2014-10-26 17:00:00,0.9777,0.0185,0.0038
5096,TRUE,96,Lazio,LAZ,113,Torino,TOR,2,1,1.17164,0.495408,2014-10-26 17:00:00,0.5808,0.299,0.1202
5097,TRUE,203,Cesena,CES,106,Inter,INT,0,1,0.645724,2.06734,2014-10-26 17:00:00,0.0634,0.1635,0.7731
5098,TRUE,111,AC Milan,MIL,110,Fiorentina,FIO,1,1,0.857287,0.359683,2014-10-26 19:45:00,0.4772,0.3828,0.14
5099,TRUE,104,Sassuolo,SAS,108,Empoli,EMP,3,1,3.30543,1.83984,2014-10-28 19:45:00,0.7067,0.171,0.1223
5100,TRUE,113,Torino,TOR,204,Parma,PAR,1,0,1.33422,0.694268,2014-10-29 19:45:00,0.5419,0.2892,0.1689
5101,TRUE,106,Inter,INT,102,Sampdoria,SAM,1,0,2.31775,0.529139,2014-10-29 19:45:00,0.8348,0.1246,0.0406
5102,TRUE,100,Palermo,PAL,109,Chievo,CHI,1,0,1.42598,0.444825,2014-10-29 19:45:00,0.6485,0.2508,0.1007
5103,TRUE,95,Roma,ROM,203,Cesena,CES,2,0,2.93622,0.167116,2014-10-29 19:45:00,0.969,0.0271,0.0039
5104,TRUE,107,Atalanta,ATA,105,Napoli,NAP,1,1,0.756052,2.55253,2014-10-29 19:45:00,0.02,0.1068,0.8732
5105,TRUE,116,Cagliari,CAG,111,AC Milan,MIL,1,1,1.92852,0.499723,2014-10-29 19:45:00,0.7537,0.1817,0.0646
5106,TRUE,110,Fiorentina,FIO,99,Udinese,UDI,3,0,2.83189,0.26723,2014-10-29 19:45:00,0.9623,0.034,0.0037
