id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
8565,TRUE,171,Monaco,MON,174,Toulouse,TOU,3,2,2.14636,0.248798,2017-08-04 19:45:00,0.8672,0.1105,0.0223
8566,TRUE,161,Paris Saint Germain,PSG,224,Amiens,AMI,2,0,2.25264,0.190301,2017-08-05 16:15:00,0.8981,0.0875,0.0144
8567,TRUE,178,Lyon,LYO,225,Strasbourg,STR,4,0,1.72783,0.292445,2017-08-05 19:00:00,0.812,0.1553,0.0327
8568,TRUE,180,Metz,MET,169,Guingamp,GUI,1,3,0.557371,1.45737,2017-08-05 19:00:00,0.0853,0.2789,0.6358
8569,TRUE,175,Saint-Etienne,SEN,170,Nice,NIC,1,0,0.943684,0.593773,2017-08-05 19:00:00,0.4413,0.3855,0.1732
8570,TRUE,172,Troyes,TRO,163,Rennes,REN,1,1,1.33762,1.87176,2017-08-05 19:00:00,0.2409,0.2528,0.5063
8571,TRUE,166,Montpellier,MPL,165,Caen,CAE,1,0,1.46179,0.31924,2017-08-05 19:00:00,0.7392,0.2061,0.0547
8572,TRUE,160,Lille,LIL,168,Nantes,NAN,3,0,1.90958,1.0773,2017-08-06 14:00:00,0.5988,0.2482,0.153
8573,TRUE,167,Angers,ANG,176,Bordeaux,BOR,2,2,1.11146,1.77916,2017-08-06 16:00:00,0.1763,0.2727,0.551
8574,TRUE,164,Marseille,MAR,181,Dijon,DJN,3,0,2.41348,0.594982,2017-08-06 20:00:00,0.8148,0.1348,0.0504
8575,TRUE,170,Nice,NIC,172,Troyes,TRO,1,2,1.92396,0.432943,2017-08-11 18:00:00,0.8011,0.1487,0.0502
8576,TRUE,163,Rennes,REN,178,Lyon,LYO,1,2,0.712298,1.53095,2017-08-11 19:45:00,0.1509,0.25,0.5991
8577,TRUE,168,Nantes,NAN,164,Marseille,MAR,0,1,1.29602,1.91985,2017-08-12 16:00:00,0.1903,0.2593,0.5504
8578,TRUE,224,Amiens,AMI,167,Angers,ANG,0,2,0.705642,1.47376,2017-08-12 19:00:00,0.1559,0.2684,0.5757
8579,TRUE,176,Bordeaux,BOR,180,Metz,MET,2,0,2.14545,0.525091,2017-08-12 19:00:00,0.8508,0.1256,0.0236
8580,TRUE,165,Caen,CAE,175,Saint-Etienne,SEN,0,1,0.75531,1.14769,2017-08-12 19:00:00,0.2082,0.3145,0.4773
8581,TRUE,174,Toulouse,TOU,166,Montpellier,MPL,1,0,1.72539,0.790815,2017-08-12 19:00:00,0.6472,0.2275,0.1253
8582,TRUE,225,Strasbourg,STR,160,Lille,LIL,3,0,3.20079,1.11214,2017-08-13 14:00:00,0.8384,0.1114,0.0502
8583,TRUE,181,Dijon,DJN,171,Monaco,MON,1,4,1.15256,1.82196,2017-08-13 16:00:00,0.2071,0.2454,0.5475
8584,TRUE,169,Guingamp,GUI,161,Paris Saint Germain,PSG,0,3,0.0609477,2.51121,2017-08-13 20:00:00,0.0022,0.0529,0.9449
8588,TRUE,180,Metz,MET,171,Monaco,MON,0,1,0.799504,1.93555,2017-08-18 19:45:00,0.0786,0.2264,0.695
8586,TRUE,178,Lyon,LYO,176,Bordeaux,BOR,3,3,0.933014,0.924278,2017-08-19 16:00:00,0.3388,0.3529,0.3083
8589,TRUE,166,Montpellier,MPL,225,Strasbourg,STR,1,1,1.91128,0.639177,2017-08-19 19:00:00,0.7336,0.1911,0.0753
8590,TRUE,170,Nice,NIC,169,Guingamp,GUI,2,0,1.41445,0.455777,2017-08-19 19:00:00,0.6634,0.2446,0.092
8592,TRUE,163,Rennes,REN,181,Dijon,DJN,2,2,1.33398,1.21134,2017-08-19 19:00:00,0.3631,0.3259,0.311
8593,TRUE,175,Saint-Etienne,SEN,224,Amiens,AMI,3,0,3.17624,1.06947,2017-08-19 19:00:00,0.8507,0.1019,0.0474
8594,TRUE,172,Troyes,TRO,168,Nantes,NAN,0,1,0.724295,0.565923,2017-08-19 19:00:00,0.3652,0.3937,0.2411
8585,TRUE,160,Lille,LIL,165,Caen,CAE,0,2,0.511679,1.82943,2017-08-20 14:00:00,0.0506,0.1697,0.7797
8587,TRUE,164,Marseille,MAR,167,Angers,ANG,1,1,1.10475,0.773691,2017-08-20 16:00:00,0.4323,0.3203,0.2474
