id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
6185,TRUE,177,Reims,REI,161,Paris Saint Germain,PSG,2,2,1.36787,2.65538,2014-08-08 19:30:00,0.1036,0.195,0.7014
6186,TRUE,162,SC Bastia,BAS,164,Marseille,MAR,3,3,1.39689,1.31751,2014-08-09 20:00:00,0.3542,0.3444,0.3014
6187,TRUE,209,Evian Thonon Gaillard,EVI,165,Caen,CAE,0,3,0.813737,1.23869,2014-08-09 20:00:00,0.2105,0.327,0.4625
6188,TRUE,169,Guingamp,GUI,175,Saint-Etienne,SEN,0,2,0.63294,1.49532,2014-08-09 20:00:00,0.0911,0.2592,0.6497
6189,TRUE,160,Lille,LIL,180,Metz,MET,0,0,1.54468,0.0571371,2014-08-09 20:00:00,0.8257,0.1646,0.0097
6190,TRUE,166,Montpellier,MPL,176,Bordeaux,BOR,0,1,1.01756,0.750184,2014-08-09 20:00:00,0.4117,0.3367,0.2516
6191,TRUE,168,Nantes,NAN,210,Lens,LEN,1,0,1.025,0.167128,2014-08-09 20:00:00,0.6216,0.3219,0.0565
6192,TRUE,170,Nice,NIC,174,Toulouse,TOU,3,2,2.21481,1.56361,2014-08-09 20:00:00,0.5335,0.2564,0.2101
6193,TRUE,178,Lyon,LYO,163,Rennes,REN,2,0,2.064,0.375946,2014-08-10 16:00:00,0.8463,0.1244,0.0293
6194,TRUE,171,Monaco,MON,179,Lorient,LOR,1,2,2.09333,1.6254,2014-08-10 20:00:00,0.491,0.2799,0.2291
6195,TRUE,165,Caen,CAE,160,Lille,LIL,0,1,0.273799,0.945961,2014-08-15 19:30:00,0.0739,0.2935,0.6326
6196,TRUE,161,Paris Saint Germain,PSG,162,SC Bastia,BAS,2,0,1.50758,0.164539,2014-08-16 16:00:00,0.7577,0.2083,0.034
6197,TRUE,163,Rennes,REN,209,Evian Thonon Gaillard,EVI,6,2,1.81988,1.06246,2014-08-16 19:00:00,0.5873,0.2477,0.165
6198,TRUE,174,Toulouse,TOU,178,Lyon,LYO,2,1,1.43956,1.28964,2014-08-16 19:00:00,0.4104,0.2713,0.3183
6199,TRUE,210,Lens,LEN,169,Guingamp,GUI,0,1,0.908766,1.00409,2014-08-16 19:00:00,0.2994,0.3192,0.3814
6200,TRUE,179,Lorient,LOR,170,Nice,NIC,0,0,1.03357,0.326763,2014-08-16 19:00:00,0.5782,0.3198,0.102
6201,TRUE,180,Metz,MET,168,Nantes,NAN,1,1,1.21778,0.623268,2014-08-16 19:00:00,0.5552,0.3099,0.1349
6202,TRUE,164,Marseille,MAR,166,Montpellier,MPL,0,2,1.10223,1.55953,2014-08-17 16:00:00,0.2342,0.2642,0.5016
6203,TRUE,175,Saint-Etienne,SEN,177,Reims,REI,3,1,2.42892,0.285467,2014-08-17 16:00:00,0.8901,0.0908,0.0191
6204,TRUE,176,Bordeaux,BOR,171,Monaco,MON,4,1,3.76512,0.575148,2014-08-17 20:00:00,0.9832,0.0154,0.0014
6205,TRUE,209,Evian Thonon Gaillard,EVI,161,Paris Saint Germain,PSG,0,0,0.632883,0.388902,2014-08-22 19:30:00,0.3561,0.4486,0.1953
6206,TRUE,169,Guingamp,GUI,164,Marseille,MAR,0,1,0.452052,0.708459,2014-08-23 16:00:00,0.2042,0.4295,0.3663
6207,TRUE,160,Lille,LIL,179,Lorient,LOR,2,0,0.782421,0.335937,2014-08-23 19:00:00,0.4621,0.3992,0.1387
6208,TRUE,170,Nice,NIC,176,Bordeaux,BOR,1,3,0.830133,1.39097,2014-08-23 19:00:00,0.1791,0.2896,0.5313
6209,TRUE,177,Reims,REI,165,Caen,CAE,0,2,1.8721,1.80265,2014-08-23 19:00:00,0.3864,0.2777,0.3359
6210,TRUE,166,Montpellier,MPL,180,Metz,MET,2,0,1.59321,1.5187,2014-08-23 19:00:00,0.369,0.2867,0.3443
6211,TRUE,162,SC Bastia,BAS,174,Toulouse,TOU,1,0,1.14876,0.714399,2014-08-23 19:00:00,0.5015,0.3202,0.1783
6212,TRUE,178,Lyon,LYO,210,Lens,LEN,0,1,0.907071,1.83188,2014-08-24 13:00:00,0.1317,0.22,0.6483
6213,TRUE,175,Saint-Etienne,SEN,163,Rennes,REN,0,0,1.16489,0.364811,2014-08-24 16:00:00,0.6409,0.2947,0.0644
6214,TRUE,168,Nantes,NAN,171,Monaco,MON,0,1,2.58841,0.835173,2014-08-24 20:00:00,0.814,0.1385,0.0475
6215,TRUE,164,Marseille,MAR,170,Nice,NIC,4,0,4.68663,0.699986,2014-08-29 19:30:00,0.9738,0.0201,0.0061
6216,TRUE,171,Monaco,MON,160,Lille,LIL,1,1,1.74105,0.209403,2014-08-30 16:00:00,0.8865,0.1026,0.0109
6217,TRUE,168,Nantes,NAN,166,Montpellier,MPL,1,0,1.27017,0.127161,2014-08-30 19:00:00,0.7275,0.2427,0.0298
6218,TRUE,174,Toulouse,TOU,209,Evian Thonon Gaillard,EVI,1,0,0.851431,0.710663,2014-08-30 19:00:00,0.347,0.3658,0.2872
6219,TRUE,165,Caen,CAE,163,Rennes,REN,0,1,0.419379,1.17366,2014-08-30 19:00:00,0.0934,0.2802,0.6264
6220,TRUE,210,Lens,LEN,177,Reims,REI,4,2,2.67759,1.28585,2014-08-30 19:00:00,0.7362,0.1713,0.0925
6221,TRUE,179,Lorient,LOR,169,Guingamp,GUI,4,0,2.04974,0.607468,2014-08-30 19:00:00,0.7784,0.1587,0.0629
6222,TRUE,176,Bordeaux,BOR,162,SC Bastia,BAS,1,1,1.35871,1.03398,2014-08-31 13:00:00,0.4358,0.2976,0.2666
6223,TRUE,180,Metz,MET,178,Lyon,LYO,2,1,1.50793,2.14951,2014-08-31 16:00:00,0.2027,0.2596,0.5377
6224,TRUE,161,Paris Saint Germain,PSG,175,Saint-Etienne,SEN,5,0,1.60888,0.384577,2014-08-31 20:00:00,0.7287,0.2046,0.0667
6145,TRUE,178,Lyon,LYO,171,Monaco,MON,2,1,1.78993,0.920354,2014-09-12 19:30:00,0.6061,0.227,0.1669
6146,TRUE,163,Rennes,REN,161,Paris Saint Germain,PSG,1,1,0.28586,1.49453,2014-09-13 16:00:00,0.0477,0.2095,0.7428
6147,TRUE,175,Saint-Etienne,SEN,165,Caen,CAE,1,0,1.40877,0.54212,2014-09-13 19:00:00,0.6047,0.2808,0.1145
6148,TRUE,177,Reims,REI,174,Toulouse,TOU,2,0,0.295284,1.54377,2014-09-13 19:00:00,0.0492,0.2064,0.7444
6149,TRUE,166,Montpellier,MPL,179,Lorient,LOR,1,0,1.48717,0.37765,2014-09-13 19:00:00,0.7068,0.2256,0.0676
6150,TRUE,170,Nice,NIC,180,Metz,MET,1,0,0.787783,0.509534,2014-09-13 19:00:00,0.4178,0.3814,0.2008
6151,TRUE,162,SC Bastia,BAS,210,Lens,LEN,1,1,0.689205,0.302581,2014-09-13 19:00:00,0.421,0.4401,0.1389
6152,TRUE,160,Lille,LIL,168,Nantes,NAN,2,0,1.46293,0.987708,2014-09-14 13:00:00,0.4848,0.3168,0.1984
6153,TRUE,169,Guingamp,GUI,176,Bordeaux,BOR,2,1,1.68757,0.289488,2014-09-14 16:00:00,0.811,0.1582,0.0308
