id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12749,TRUE,181,Dijon,DJN,235,Nimes,NIM,0,0,0.789744,0.342108,2019-09-14 18:00:00,0.4471,0.4162,0.1367
12751,TRUE,166,Montpellier,MPL,170,Nice,NIC,2,1,2.22081,1.05478,2019-09-14 18:00:00,0.6939,0.1949,0.1112
12752,TRUE,241,Brest,BRE,163,Rennes,REN,0,0,0.388148,0.424593,2019-09-14 18:00:00,0.2291,0.5144,0.2565
12756,TRUE,176,Bordeaux,BOR,180,Metz,MET,2,0,1.51518,0.944742,2019-09-14 18:00:00,0.5188,0.2657,0.2155
12750,TRUE,168,Nantes,NAN,177,Reims,REI,1,0,0.250307,0.693027,2019-09-15 13:00:00,0.1167,0.4433,0.44
12754,TRUE,175,Saint-Etienne,SEN,174,Toulouse,TOU,2,2,1.06769,1.93338,2019-09-15 15:00:00,0.1386,0.2396,0.6218
12753,TRUE,171,Monaco,MON,164,Marseille,MAR,3,4,2.47739,1.73874,2019-09-15 19:00:00,0.5708,0.2367,0.1925
12763,TRUE,225,Strasbourg,STR,168,Nantes,NAN,2,1,1.87224,0.553506,2019-09-20 18:45:00,0.7618,0.1754,0.0628
12764,TRUE,164,Marseille,MAR,166,Montpellier,MPL,1,1,1.08408,0.10429,2019-09-21 15:30:00,0.6335,0.3315,0.035
12759,TRUE,177,Reims,REI,171,Monaco,MON,0,0,1.35162,0.718079,2019-09-21 18:00:00,0.5332,0.2885,0.1783
12760,TRUE,180,Metz,MET,224,Amiens,AMI,1,2,1.47876,1.64495,2019-09-21 18:00:00,0.3195,0.2822,0.3983
12762,TRUE,176,Bordeaux,BOR,241,Brest,BRE,2,2,1.56441,1.38448,2019-09-21 18:00:00,0.407,0.2637,0.3293
12765,TRUE,235,Nimes,NIM,174,Toulouse,TOU,1,0,1.62783,0.844257,2019-09-21 18:00:00,0.5671,0.2595,0.1734
12768,TRUE,170,Nice,NIC,181,Dijon,DJN,2,1,1.08457,1.10909,2019-09-21 18:00:00,0.3344,0.3107,0.3549
12767,TRUE,163,Rennes,REN,160,Lille,LIL,1,1,0.645681,1.10925,2019-09-22 13:00:00,0.1838,0.3256,0.4906
12766,TRUE,167,Angers,ANG,175,Saint-Etienne,SEN,4,1,1.92745,0.794221,2019-09-22 15:00:00,0.6617,0.2231,0.1152
12761,TRUE,178,Lyon,LYO,161,Paris Saint Germain,PSG,0,1,0.373068,1.25713,2019-09-22 19:00:00,0.104,0.2902,0.6058
12775,TRUE,181,Dijon,DJN,164,Marseille,MAR,0,0,1.74443,1.31656,2019-09-24 17:00:00,0.4723,0.2611,0.2666
12769,TRUE,171,Monaco,MON,170,Nice,NIC,3,1,2.39963,0.610006,2019-09-24 19:00:00,0.8169,0.1312,0.0519
12770,TRUE,241,Brest,BRE,178,Lyon,LYO,2,2,0.507427,1.12904,2019-09-25 17:00:00,0.1461,0.303,0.5509
12771,TRUE,168,Nantes,NAN,163,Rennes,REN,1,0,1.42973,1.05701,2019-09-25 17:00:00,0.4437,0.3566,0.1997
12773,TRUE,175,Saint-Etienne,SEN,180,Metz,MET,0,1,0.810489,0.532843,2019-09-25 17:00:00,0.3994,0.3787,0.2219
