id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
8259,TRUE,117,Bayern Munich,BAY,119,Bayer Leverkusen,LEV,3,1,2.77906,1.8866,2017-08-18 19:30:00,0.6026,0.1997,0.1977
8260,TRUE,120,Hoffenheim,HOF,123,Werder Bremen,WER,1,0,0.97427,0.806833,2017-08-19 14:30:00,0.3683,0.3637,0.268
8261,TRUE,122,Hertha Berlin,HER,133,VfB Stuttgart,STU,2,0,0.436556,0.879388,2017-08-19 14:30:00,0.1659,0.37,0.4641
8262,TRUE,118,Hamburger SV,HAM,121,Augsburg,AUG,1,0,0.55238,0.573987,2017-08-19 14:30:00,0.2777,0.4207,0.3016
8263,TRUE,125,Mainz 05,MAI,128,Hannover 96,HAN,0,1,0.526663,0.610149,2017-08-19 14:30:00,0.2452,0.4277,0.3271
8264,TRUE,131,Wolfsburg,WOL,129,Borussia Dortmund,DOR,0,3,0.495065,1.12424,2017-08-19 14:30:00,0.1403,0.3199,0.5398
8265,TRUE,124,Schalke 04,SCH,136,RasenBallsport Leipzig,RBL,2,0,1.91233,0.791215,2017-08-19 17:30:00,0.6997,0.2091,0.0912
8266,TRUE,135,Freiburg,FRE,132,Eintracht Frankfurt,EIN,0,0,0.231368,1.54296,2017-08-20 14:30:00,0.0342,0.1854,0.7804
8267,TRUE,130,Borussia M.Gladbach,BMG,134,FC Cologne,COL,1,0,1.62503,0.837903,2017-08-20 17:00:00,0.5762,0.2469,0.1769
8268,TRUE,134,FC Cologne,COL,118,Hamburger SV,HAM,1,3,1.88741,1.64554,2017-08-25 19:30:00,0.4144,0.2784,0.3072
8269,TRUE,123,Werder Bremen,WER,117,Bayern Munich,BAY,0,2,0.229698,1.39955,2017-08-26 14:30:00,0.0422,0.2232,0.7346
8270,TRUE,132,Eintracht Frankfurt,EIN,131,Wolfsburg,WOL,0,1,0.926888,1.07528,2017-08-26 14:30:00,0.2766,0.3257,0.3977
8271,TRUE,119,Bayer Leverkusen,LEV,120,Hoffenheim,HOF,2,2,2.43586,0.68001,2017-08-26 14:30:00,0.8274,0.1306,0.042
8272,TRUE,121,Augsburg,AUG,130,Borussia M.Gladbach,BMG,2,2,2.45658,1.3232,2017-08-26 14:30:00,0.6372,0.1968,0.166
8273,TRUE,133,VfB Stuttgart,STU,125,Mainz 05,MAI,1,0,2.08775,0.385982,2017-08-26 14:30:00,0.8369,0.1308,0.0323
8274,TRUE,129,Borussia Dortmund,DOR,122,Hertha Berlin,HER,2,0,2.06987,0.406341,2017-08-26 17:30:00,0.813,0.1445,0.0425
8275,TRUE,136,RasenBallsport Leipzig,RBL,135,Freiburg,FRE,4,1,2.85363,0.456207,2017-08-27 14:30:00,0.8794,0.0911,0.0295
8276,TRUE,128,Hannover 96,HAN,124,Schalke 04,SCH,1,0,0.805466,0.403031,2017-08-27 17:00:00,0.4488,0.3934,0.1578
8277,TRUE,118,Hamburger SV,HAM,136,RasenBallsport Leipzig,RBL,0,2,1.17417,1.37657,2017-09-08 19:30:00,0.3055,0.2975,0.397
8278,TRUE,125,Mainz 05,MAI,119,Bayer Leverkusen,LEV,3,1,1.33781,0.964768,2017-09-09 14:30:00,0.4795,0.2835,0.237
8279,TRUE,131,Wolfsburg,WOL,128,Hannover 96,HAN,1,1,1.13451,0.480156,2017-09-09 14:30:00,0.5436,0.3154,0.141
8280,TRUE,135,Freiburg,FRE,129,Borussia Dortmund,DOR,0,0,0.490076,1.56801,2017-09-09 14:30:00,0.1008,0.2521,0.6471
8281,TRUE,130,Borussia M.Gladbach,BMG,132,Eintracht Frankfurt,EIN,0,1,0.632041,0.614198,2017-09-09 14:30:00,0.3047,0.4128,0.2825
8282,TRUE,121,Augsburg,AUG,134,FC Cologne,COL,3,0,2.27655,0.458374,2017-09-09 14:30:00,0.8621,0.106,0.0319
8283,TRUE,120,Hoffenheim,HOF,117,Bayern Munich,BAY,2,0,0.612108,1.51192,2017-09-09 17:30:00,0.1341,0.2647,0.6012
8284,TRUE,122,Hertha Berlin,HER,123,Werder Bremen,WER,1,1,0.250761,0.569654,2017-09-10 14:30:00,0.1351,0.4987,0.3662
8285,TRUE,124,Schalke 04,SCH,133,VfB Stuttgart,STU,3,1,1.98675,1.30096,2017-09-10 17:00:00,0.5502,0.2459,0.2039
8286,TRUE,128,Hannover 96,HAN,118,Hamburger SV,HAM,2,0,2.2982,0.453334,2017-09-15 19:30:00,0.8903,0.0894,0.0203
8287,TRUE,123,Werder Bremen,WER,124,Schalke 04,SCH,1,2,0.982258,0.930766,2017-09-16 14:30:00,0.3404,0.3324,0.3272
8288,TRUE,132,Eintracht Frankfurt,EIN,121,Augsburg,AUG,1,2,1.32498,0.72838,2017-09-16 14:30:00,0.5188,0.2854,0.1958
8289,TRUE,117,Bayern Munich,BAY,125,Mainz 05,MAI,4,0,4.4171,0.711282,2017-09-16 14:30:00,0.9641,0.0283,0.0076
8290,TRUE,133,VfB Stuttgart,STU,131,Wolfsburg,WOL,1,0,1.13249,0.453375,2017-09-16 14:30:00,0.5657,0.3093,0.125
8291,TRUE,136,RasenBallsport Leipzig,RBL,130,Borussia M.Gladbach,BMG,2,2,0.736279,1.45024,2017-09-16 17:30:00,0.143,0.2722,0.5848
8292,TRUE,120,Hoffenheim,HOF,122,Hertha Berlin,HER,1,1,0.576053,0.455083,2017-09-17 12:30:00,0.3168,0.46,0.2232
8293,TRUE,119,Bayer Leverkusen,LEV,135,Freiburg,FRE,4,0,2.25411,0.429073,2017-09-17 14:30:00,0.853,0.1217,0.0253
8294,TRUE,129,Borussia Dortmund,DOR,134,FC Cologne,COL,5,0,3.85155,0.461837,2017-09-17 17:00:00,0.9682,0.0262,0.0056
8295,TRUE,130,Borussia M.Gladbach,BMG,133,VfB Stuttgart,STU,2,0,1.14939,0.49742,2017-09-19 17:30:00,0.5835,0.2996,0.1169
8296,TRUE,124,Schalke 04,SCH,117,Bayern Munich,BAY,0,3,1.16279,2.45506,2017-09-19 19:30:00,0.109,0.199,0.692
8297,TRUE,121,Augsburg,AUG,136,RasenBallsport Leipzig,RBL,1,0,1.30034,1.00414,2017-09-19 19:30:00,0.4405,0.3077,0.2518
8298,TRUE,131,Wolfsburg,WOL,123,Werder Bremen,WER,1,1,1.01688,1.12581,2017-09-19 19:30:00,0.3181,0.3098,0.3721
8299,TRUE,134,FC Cologne,COL,132,Eintracht Frankfurt,EIN,0,1,1.84333,1.33101,2017-09-20 17:30:00,0.5001,0.3061,0.1938
8300,TRUE,122,Hertha Berlin,HER,119,Bayer Leverkusen,LEV,2,1,0.501808,0.426791,2017-09-20 19:30:00,0.2984,0.4753,0.2263
8301,TRUE,135,Freiburg,FRE,128,Hannover 96,HAN,1,1,2.89359,1.03212,2017-09-20 19:30:00,0.8329,0.1162,0.0509
8302,TRUE,118,Hamburger SV,HAM,129,Borussia Dortmund,DOR,0,3,0.186271,3.18132,2017-09-20 19:30:00,0.001,0.0152,0.9838
8303,TRUE,125,Mainz 05,MAI,120,Hoffenheim,HOF,2,3,1.1225,0.960305,2017-09-20 19:30:00,0.4008,0.2918,0.3074
8304,TRUE,117,Bayern Munich,BAY,131,Wolfsburg,WOL,2,2,2.33812,0.470696,2017-09-22 19:30:00,0.8527,0.1143,0.033
8305,TRUE,133,VfB Stuttgart,STU,121,Augsburg,AUG,0,0,0.437172,0.373592,2017-09-23 14:30:00,0.2613,0.5152,0.2235
8306,TRUE,125,Mainz 05,MAI,122,Hertha Berlin,HER,1,0,1.17811,0.53695,2017-09-23 14:30:00,0.5506,0.3446,0.1048
8307,TRUE,123,Werder Bremen,WER,135,Freiburg,FRE,0,0,1.41802,0.859674,2017-09-23 14:30:00,0.5118,0.2822,0.206
8308,TRUE,136,RasenBallsport Leipzig,RBL,132,Eintracht Frankfurt,EIN,2,1,1.54654,0.539765,2017-09-23 14:30:00,0.6566,0.2441,0.0993
8309,TRUE,120,Hoffenheim,HOF,124,Schalke 04,SCH,2,0,1.31728,1.0397,2017-09-23 14:30:00,0.426,0.2874,0.2866
8310,TRUE,129,Borussia Dortmund,DOR,130,Borussia M.Gladbach,BMG,6,1,4.84433,1.11994,2017-09-23 17:30:00,0.9675,0.0244,0.0081
8311,TRUE,128,Hannover 96,HAN,134,FC Cologne,COL,0,0,1.35909,1.10618,2017-09-24 14:30:00,0.4034,0.3199,0.2767
8312,TRUE,119,Bayer Leverkusen,LEV,118,Hamburger SV,HAM,3,0,2.39337,0.443359,2017-09-24 17:00:00,0.8711,0.1006,0.0283
8314,TRUE,124,Schalke 04,SCH,119,Bayer Leverkusen,LEV,1,1,0.615732,1.13731,2017-09-29 19:30:00,0.1791,0.3144,0.5065
