id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
1327,TRUE,117,Bayern Munich,BAY,123,Werder Bremen,WER,6,0,4.53263,0.185791,2016-08-26 22:30:00,0.9936,0.006,0.0004
1328,TRUE,121,Augsburg,AUG,131,Wolfsburg,WOL,0,2,0.452708,0.711094,2016-08-27 17:30:00,0.2065,0.4202,0.3733
1329,TRUE,118,Hamburger SV,HAM,126,Ingolstadt,ING,1,1,0.309707,1.20744,2016-08-27 17:30:00,0.0802,0.2835,0.6363
1330,TRUE,132,Eintracht Frankfurt,EIN,124,Schalke 04,SCH,1,0,1.86688,0.930915,2016-08-27 17:30:00,0.6263,0.2451,0.1286
1331,TRUE,134,FC Cologne,COL,127,Darmstadt,DAR,2,0,3.13195,0.558815,2016-08-27 17:30:00,0.9192,0.0655,0.0153
1332,TRUE,129,Borussia Dortmund,DOR,125,Mainz 05,MAI,2,1,1.81984,1.07885,2016-08-27 17:30:00,0.569,0.2552,0.1758
1333,TRUE,130,Borussia M.Gladbach,BMG,119,Bayer Leverkusen,LEV,2,1,1.88815,1.11067,2016-08-27 20:30:00,0.5722,0.2423,0.1855
1334,TRUE,122,Hertha Berlin,HER,135,Freiburg,FRE,2,1,0.869084,0.360723,2016-08-28 17:30:00,0.4696,0.3875,0.1429
1335,TRUE,120,Hoffenheim,HOF,136,RasenBallsport Leipzig,RBL,2,2,1.15624,2.47526,2016-08-28 19:30:00,0.1159,0.187,0.6971
1336,TRUE,124,Schalke 04,SCH,117,Bayern Munich,BAY,0,2,0.965209,2.2266,2016-09-09 22:30:00,0.1008,0.1996,0.6996
1337,TRUE,131,Wolfsburg,WOL,134,FC Cologne,COL,0,0,0.914326,1.36943,2016-09-10 17:30:00,0.2272,0.2753,0.4975
1338,TRUE,126,Ingolstadt,ING,122,Hertha Berlin,HER,0,2,0.986677,0.854096,2016-09-10 17:30:00,0.3717,0.3431,0.2852
1339,TRUE,127,Darmstadt,DAR,132,Eintracht Frankfurt,EIN,1,0,0.277384,1.64252,2016-09-10 17:30:00,0.0413,0.1749,0.7838
1340,TRUE,135,Freiburg,FRE,130,Borussia M.Gladbach,BMG,3,1,1.55438,0.130259,2016-09-10 17:30:00,0.8406,0.1428,0.0166
1341,TRUE,119,Bayer Leverkusen,LEV,118,Hamburger SV,HAM,3,1,2.1378,0.65629,2016-09-10 17:30:00,0.7605,0.1715,0.068
