player_id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_name,npg,npxG,xGChain,xGBuildup,year,league_name
741,Jordan Pickford,15,1350,0,0,0,0.021773621439933777,0,1,1,0,GK,Everton,0,0,2.0615642806515098,2.039790659211576,2020,EPL
876,Fabian Delph,5,206,0,0.014957983046770096,0,0.028502553701400757,1,1,0,0,D M S,Everton,0,0.014957983046770096,1.0346714854240417,0.9912109673023224,2020,EPL
1042,Tom Davies,10,489,0,0.015081384219229221,0,0.3603886906057596,1,2,1,0,D M S,Everton,0,0.015081384219229221,1.1350088231265545,0.7595387473702431,2020,EPL
1084,Jonjoe Kenny,4,81,0,0,0,0,0,0,0,0,D S,Everton,0,0,0.24064451456069946,0.24064451456069946,2020,EPL
1304,Moise Kean,2,10,0,0.02234572172164917,0,0,1,0,0,0,S,Everton,0,0.02234572172164917,0.02234572172164917,0,2020,EPL
1379,Allan,12,1030,0,0.09773379191756248,0,0.28934101201593876,4,7,4,0,M,Everton,0,0.09773379191756248,4.687586218118668,4.351881220936775,2020,EPL
1823,Lucas Digne,9,793,0,0.1391140315681696,5,2.3281249292194843,3,16,0,1,D M,Everton,0,0.1391140315681696,3.6017094366252422,1.8475956059992313,2020,EPL
2383,André Gomes,12,576,0,0.12777174729853868,1,0.2273444216698408,4,6,2,0,M S,Everton,0,0.12777174729853868,1.718707806430757,1.4151493199169636,2020,EPL
6477,Cenk Tosun,5,37,0,0,0,0.07407927513122559,0,1,2,0,S,Everton,0,0,0.10806649923324585,0.033987220376729965,2020,EPL
6962,Robin Olsen,2,180,0,0,0,0,0,0,0,0,GK,Everton,0,0,0,0,2020,EPL
7689,Ben Godfrey,11,960,0,0.08090026676654816,0,0.026667600497603416,1,1,3,0,D S,Everton,0,0.08090026676654816,2.3682247567921877,2.3682247567921877,2020,EPL
8109,Niels Nkounkou,1,70,0,0.016959821805357933,0,0,1,0,1,0,D,Everton,0,0.016959821805357933,0.030957642942667007,0.013997821137309074,2020,EPL
8150,Anthony Gordon,3,87,0,0,0,0.01913999207317829,0,1,0,0,M S,Everton,0,0,0.18850479647517204,0.18850479647517204,2020,EPL
986,Danny Ings,13,1060,7,4.513337237760425,3,0.9957073926925659,27,11,1,0,F S,Southampton,5,2.9909995142370462,4.418353006243706,0.8569721225649118,2020,EPL
843,James Ward-Prowse,17,1530,4,1.0902451276779175,4,1.7223542742431164,16,27,3,0,M,Southampton,4,1.0902451276779175,4.224233761429787,3.502543319016695,2020,EPL
7700,Che Adams,16,1370,4,4.9088126085698605,4,3.286342779174447,28,19,1,0,F,Southampton,4,4.9088126085698605,6.996166739612818,1.0477250311523676,2020,EPL
111,Jannik Vestergaard,13,1122,3,0.735259659588337,0,0.6318280845880508,10,3,0,0,D S,Southampton,3,0.735259659588337,2.819577358663082,2.7843856438994408,2020,EPL
