league,id,minute,result,x,y,x_g,player,h_a,player_id,situation,season,shot_type,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,last_action
Serie_A,312658,12,SavedShot,0.8919999694824219,0.63,0.06776075810194016,Roberto Inglese,h,1340,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,None
Serie_A,312659,15,SavedShot,0.789000015258789,0.38299999237060545,0.02918877825140953,Hernani,h,5509,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Vincent Laurini,Pass
Serie_A,312663,25,BlockedShot,0.7780000305175782,0.6,0.023139363154768944,Roberto Inglese,h,1340,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Gastón Brugman,Chipped
Serie_A,312665,29,BlockedShot,0.765,0.6780000305175782,0.020644493401050568,Antonino Barillà,h,6990,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Dejan Kulusevski,Pass
Serie_A,312669,48,BlockedShot,0.795,0.615,0.02278989925980568,Riccardo Gagliolo,h,1896,FromCorner,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,None
Serie_A,312670,53,BlockedShot,0.8490000152587891,0.8530000305175781,0.04118698835372925,Bruno Alves,h,1399,DirectFreekick,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,Standard
Serie_A,312675,87,BlockedShot,0.7319999694824219,0.4179999923706055,0.014998015947639942,Alberto Grassi,h,1504,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,Dispossessed
Serie_A,312676,92,MissedShots,0.715999984741211,0.46700000762939453,0.044317252933979034,Hernani,h,5509,DirectFreekick,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,Standard
Serie_A,312655,3,MissedShots,0.795,0.25899999618530273,0.02168343774974346,Douglas Costa,a,393,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Sami Khedira,Pass
Serie_A,312656,5,MissedShots,0.7480000305175781,0.45099998474121095,0.02117175981402397,Cristiano Ronaldo,a,2371,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Gonzalo Higuaín,BallTouch
Serie_A,312657,11,MissedShots,0.9059999847412109,0.5590000152587891,0.03837649151682854,Cristiano Ronaldo,a,2371,OpenPlay,2019,Head,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Sami Khedira,Aerial
Serie_A,312660,20,MissedShots,0.8180000305175781,0.6680000305175782,0.015912743285298347,Alex Sandro,a,1289,FromCorner,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,Aerial
Serie_A,312661,20,Goal,0.93,0.5120000076293946,0.528497576713562,Giorgio Chiellini,a,1576,FromCorner,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Alex Sandro,Rebound
Serie_A,312662,24,MissedShots,0.9209999847412109,0.5359999847412109,0.05806630104780197,Leonardo Bonucci,a,1287,SetPiece,2019,Head,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Miralem Pjanic,Aerial
Serie_A,312664,28,MissedShots,0.955999984741211,0.3920000076293945,0.4182782769203186,Cristiano Ronaldo,a,2371,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Gonzalo Higuaín,Pass
Serie_A,312666,37,BlockedShot,0.8169999694824219,0.39799999237060546,0.04825470969080925,Douglas Costa,a,393,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Gonzalo Higuaín,Pass
Serie_A,312667,40,BlockedShot,0.774000015258789,0.575,0.04204690828919411,Cristiano Ronaldo,a,2371,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,None
Serie_A,312668,42,SavedShot,0.78,0.725999984741211,0.05064655467867851,Miralem Pjanic,a,1290,DirectFreekick,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,NA,Standard
Serie_A,312671,59,MissedShots,0.894000015258789,0.44299999237060544,0.41454342007637024,Cristiano Ronaldo,a,2371,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Douglas Costa,Pass
Serie_A,312672,59,BlockedShot,0.8630000305175781,0.415,0.10054992139339447,Gonzalo Higuaín,a,1293,OpenPlay,2019,RightFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Douglas Costa,Pass
Serie_A,312673,65,SavedShot,0.78,0.37900001525878907,0.034732844680547714,Cristiano Ronaldo,a,2371,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Miralem Pjanic,Pass
Serie_A,312674,71,SavedShot,0.879000015258789,0.615999984741211,0.10393618792295456,Cristiano Ronaldo,a,2371,OpenPlay,2019,LeftFoot,13089,Parma Calcio 1913,Juventus,0,1,2019-08-24 17:00:00,Alex Sandro,Pass
Serie_A,312848,3,BlockedShot,0.9219999694824219,0.6120000076293945,0.08428916335105896,Dusan Vlahovic,h,7084,OpenPlay,2019,LeftFoot,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,Federico Chiesa,Cross
Serie_A,312849,4,BlockedShot,0.8569999694824219,0.43900001525878907,0.03381415084004402,Federico Chiesa,h,1433,OpenPlay,2019,RightFoot,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,NA,Aerial
Serie_A,312850,8,Goal,0.885,0.5,0.7612988352775574,Erick Pulgar,h,1448,Penalty,2019,RightFoot,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,NA,Standard
Serie_A,312852,10,SavedShot,0.735999984741211,0.48200000762939454,0.025938663631677628,Federico Chiesa,h,1433,OpenPlay,2019,LeftFoot,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,Milan Badelj,Pass
Serie_A,312853,15,MissedShots,0.7019999694824218,0.43099998474121093,0.037561435252428055,Federico Chiesa,h,1433,DirectFreekick,2019,RightFoot,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,NA,Standard
Serie_A,312854,19,MissedShots,0.9119999694824219,0.5220000076293946,0.0525856614112854,Nikola Milenkovic,h,6174,SetPiece,2019,Head,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,Erick Pulgar,Aerial
Serie_A,312855,29,MissedShots,0.7859999847412109,0.46599998474121096,0.04511813819408417,Milan Badelj,h,1430,OpenPlay,2019,RightFoot,13090,Fiorentina,Napoli,3,4,2019-08-24 19:45:00,Riccardo Sottil,OffsidePass
