league,id,minute,result,x,y,x_g,player,h_a,player_id,situation,season,shot_type,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,last_action
Ligue_1,61405,8,BlockedShot,0.87,0.3940000152587891,0.08428463339805603,Sehrou Guirassy,h,3738,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Sofiane Boufal,Pass
Ligue_1,61406,8,BlockedShot,0.705,0.5279999923706055,0.011161014437675476,Florent Balmont,h,3563,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,Rebound
Ligue_1,61409,41,BlockedShot,0.7580000305175781,0.36200000762939455,0.059731509536504745,Éric Bautheac,h,3361,DirectFreekick,2015,LeftFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,Standard
Ligue_1,61410,43,SavedShot,0.7280000305175781,0.685,0.039337869733572006,Sébastien Corchia,h,3354,DirectFreekick,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,Standard
Ligue_1,61411,52,BlockedShot,0.8109999847412109,0.45799999237060546,0.033967338502407074,Sofiane Boufal,h,1734,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,TakeOn
Ligue_1,61413,59,SavedShot,0.9669999694824218,0.4129999923706055,0.4665984809398651,Sehrou Guirassy,h,3738,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,None
Ligue_1,61414,59,BlockedShot,0.865,0.43900001525878907,0.06268544495105743,Sofiane Boufal,h,1734,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Sébastien Corchia,Cross
Ligue_1,61416,78,MissedShots,0.7019999694824218,0.5870000076293945,0.03817509114742279,Sébastien Corchia,h,3354,DirectFreekick,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,Standard
Ligue_1,61417,79,MissedShots,0.6769999694824219,0.519000015258789,0.012910918332636356,Florent Balmont,h,3563,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Mounir Obbadi,Pass
Ligue_1,61419,81,MissedShots,0.7319999694824219,0.35200000762939454,0.010160453617572784,Mounir Obbadi,h,3360,SetPiece,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,None
Ligue_1,61420,82,BlockedShot,0.8490000152587891,0.5259999847412109,0.08465418964624405,Benjamin Pavard,h,3363,SetPiece,2015,LeftFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Junior Tallo,Pass
Ligue_1,61423,92,MissedShots,0.774000015258789,0.23899999618530274,0.012153112329542637,Ryan Mendes,h,3791,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,None
Ligue_1,61404,1,BlockedShot,0.845,0.3990000152587891,0.06606429070234299,Lucas Moura,a,3293,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,Dispossessed
Ligue_1,61407,14,MissedShots,0.9019999694824219,0.41700000762939454,0.03722601383924484,Adrien Rabiot,a,3291,FromCorner,2015,Head,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Lucas Moura,Cross
Ligue_1,61408,16,BlockedShot,0.9030000305175782,0.6819999694824219,0.056253865361213684,Javier Pastore,a,3295,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Blaise Matuidi,TakeOn
Ligue_1,61412,56,Goal,0.9030000305175782,0.40400001525878904,0.6848965883255005,Lucas Moura,a,3293,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Blaise Matuidi,TakeOn
Ligue_1,61415,76,MissedShots,0.9280000305175782,0.5479999923706055,0.08906889706850052,Edinson Cavani,a,3294,SetPiece,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Thiago Motta,Cross
Ligue_1,61422,89,SavedShot,0.749000015258789,0.6029999923706054,0.05955863744020462,Edinson Cavani,a,3294,DirectFreekick,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,NA,Standard
Ligue_1,61424,93,BlockedShot,0.8530000305175781,0.47400001525878904,0.34150660037994385,Edinson Cavani,a,3294,OpenPlay,2015,RightFoot,1869,Lille,Paris Saint Germain,0,1,2015-08-07 22:30:00,Jean-Kevin Augustin,Pass
Ligue_1,61304,24,MissedShots,0.93,0.36700000762939455,0.06977729499340057,Brandão,h,3327,OpenPlay,2015,LeftFoot,1870,SC Bastia,Rennes,2,1,2015-08-08 23:00:00,Sadio Diallo,Chipped
Ligue_1,61306,30,MissedShots,0.755,0.5729999923706055,0.01905170828104019,Seko Fofana,h,1144,OpenPlay,2015,RightFoot,1870,SC Bastia,Rennes,2,1,2015-08-08 23:00:00,Francois Kamano,Pass
Ligue_1,61312,40,BlockedShot,0.7669999694824219,0.6830000305175781,0.02007416822016239,Floyd Ayité,h,3328,OpenPlay,2015,RightFoot,1870,SC Bastia,Rennes,2,1,2015-08-08 23:00:00,Sadio Diallo,Pass
