league,id,minute,result,x,y,x_g,player,h_a,player_id,situation,season,shot_type,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,last_action
EPL,158133,1,Goal,0.885,0.5259999847412109,0.043622132390737534,Alexandre Lacazette,h,3277,OpenPlay,2017,Head,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mohamed Elneny,Chipped
EPL,158136,7,MissedShots,0.8069999694824219,0.72,0.017941763624548912,Alex Oxlade-Chamberlain,h,966,OpenPlay,2017,LeftFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mesut Özil,TakeOn
EPL,158137,13,SavedShot,0.7859999847412109,0.6430000305175781,0.02892284467816353,Alex Oxlade-Chamberlain,h,966,OpenPlay,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mesut Özil,Dispossessed
EPL,158138,21,BlockedShot,0.9059999847412109,0.605,0.3752242624759674,Danny Welbeck,h,501,OpenPlay,2017,LeftFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mesut Özil,Pass
EPL,158139,21,MissedShots,0.6759999847412109,0.5729999923706055,0.010858066380023956,Granit Xhaka,h,204,OpenPlay,2017,LeftFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mohamed Elneny,Pass
EPL,158140,25,BlockedShot,0.8680000305175781,0.44799999237060545,0.10934776812791824,Danny Welbeck,h,501,OpenPlay,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mesut Özil,Pass
EPL,158141,26,SavedShot,0.9019999694824219,0.700999984741211,0.05831160023808479,Sead Kolasinac,h,342,OpenPlay,2017,LeftFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Alexandre Lacazette,HeadPass
EPL,158142,26,MissedShots,0.7369999694824219,0.615,0.014478686265647411,Mohamed Elneny,h,496,FromCorner,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,NA,None
EPL,158145,37,BlockedShot,0.725999984741211,0.5940000152587891,0.017316123470664024,Granit Xhaka,h,204,SetPiece,2017,LeftFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mesut Özil,Pass
EPL,158146,46,BlockedShot,0.855999984741211,0.5379999923706055,0.0763830840587616,Alexandre Lacazette,h,3277,OpenPlay,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Mesut Özil,Pass
EPL,158147,46,Goal,0.925,0.505,0.5296523571014404,Danny Welbeck,h,501,OpenPlay,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Sead Kolasinac,Pass
EPL,158148,48,MissedShots,0.7519999694824219,0.4540000152587891,0.019956715404987335,Mesut Özil,h,499,OpenPlay,2017,LeftFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Héctor Bellerín,Pass
EPL,158151,58,SavedShot,0.78,0.4570000076293945,0.030484315007925034,Alex Oxlade-Chamberlain,h,966,OpenPlay,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Danny Welbeck,Pass
EPL,158152,61,SavedShot,0.93,0.35900001525878905,0.3340071439743042,Héctor Bellerín,h,492,OpenPlay,2017,RightFoot,7119,Arsenal,Leicester,4,3,2017-08-11 19:45:00,Danny Welbeck,Throughball
